year,source_file,unitid,institution_name,state,metric_name,metric_group,source,source_variable_name,source_developer_friendly_name,value,source_value_raw
2016-17,MERGED2016_17_PP.csv,169248,Central Michigan University,MI,"Title IV student counts by income band ($48,001-$75,000)",Title IV student counts by income band,College Scorecard,NUM43_PUB,title_iv.public.by_income_level.48001-75000,446,446
2016-17,MERGED2016_17_PP.csv,169248,Central Michigan University,MI,"Title IV student counts by income band ($75,001-$110,000)",Title IV student counts by income band,College Scorecard,NUM44_PUB,title_iv.public.by_income_level.75001-110000,623,623
2016-17,MERGED2016_17_PP.csv,169248,Central Michigan University,MI,"Title IV student counts by income band ($110,001+)",Title IV student counts by income band,College Scorecard,NUM45_PUB,title_iv.public.by_income_level.110001-plus,935,935
2016-17,MERGED2016_17_PP.csv,169248,Central Michigan University,MI,Median Debt,Median Debt,College Scorecard,GRAD_DEBT_MDN,median_debt.completers.overall,27000,27000
2016-17,MERGED2016_17_PP.csv,169248,Central Michigan University,MI,Median Earnings,Median Earnings,College Scorecard,MD_EARN_WNE_4YR,4_yrs_after_completion.median,,NA
2016-17,MERGED2016_17_PP.csv,169248,Central Michigan University,MI,Cohort Default Rate,Cohort Default Rate,College Scorecard,CDR3,3_yr_default_rate,0.049,0.049
2016-17,MERGED2016_17_PP.csv,169798,Eastern Michigan University,MI,Average Net Price,Average Net Price,College Scorecard,NPT4_PUB,avg_net_price.public,14165,14165
2016-17,MERGED2016_17_PP.csv,169798,Eastern Michigan University,MI,"Title IV student counts by income band ($0-$30,000)",Title IV student counts by income band,College Scorecard,NUM41_PUB,title_iv.public.by_income_level.0-30000,671,671
2016-17,MERGED2016_17_PP.csv,169798,Eastern Michigan University,MI,"Title IV student counts by income band ($30,001-$48,000)",Title IV student counts by income band,College Scorecard,NUM42_PUB,title_iv.public.by_income_level.30001-48000,319,319
2016-17,MERGED2016_17_PP.csv,169798,Eastern Michigan University,MI,"Title IV student counts by income band ($48,001-$75,000)",Title IV student counts by income band,College Scorecard,NUM43_PUB,title_iv.public.by_income_level.48001-75000,369,369
2016-17,MERGED2016_17_PP.csv,169798,Eastern Michigan University,MI,"Title IV student counts by income band ($75,001-$110,000)",Title IV student counts by income band,College Scorecard,NUM44_PUB,title_iv.public.by_income_level.75001-110000,346,346
2016-17,MERGED2016_17_PP.csv,169798,Eastern Michigan University,MI,"Title IV student counts by income band ($110,001+)",Title IV student counts by income band,College Scorecard,NUM45_PUB,title_iv.public.by_income_level.110001-plus,296,296
2016-17,MERGED2016_17_PP.csv,169798,Eastern Michigan University,MI,Median Debt,Median Debt,College Scorecard,GRAD_DEBT_MDN,median_debt.completers.overall,25270,25270
2016-17,MERGED2016_17_PP.csv,169798,Eastern Michigan University,MI,Median Earnings,Median Earnings,College Scorecard,MD_EARN_WNE_4YR,4_yrs_after_completion.median,,NA
2016-17,MERGED2016_17_PP.csv,169798,Eastern Michigan University,MI,Cohort Default Rate,Cohort Default Rate,College Scorecard,CDR3,3_yr_default_rate,0.099,0.099
2016-17,MERGED2016_17_PP.csv,169910,Ferris State University,MI,Average Net Price,Average Net Price,College Scorecard,NPT4_PUB,avg_net_price.public,13136,13136
2016-17,MERGED2016_17_PP.csv,169910,Ferris State University,MI,"Title IV student counts by income band ($0-$30,000)",Title IV student counts by income band,College Scorecard,NUM41_PUB,title_iv.public.by_income_level.0-30000,481,481
2016-17,MERGED2016_17_PP.csv,169910,Ferris State University,MI,"Title IV student counts by income band ($30,001-$48,000)",Title IV student counts by income band,College Scorecard,NUM42_PUB,title_iv.public.by_income_level.30001-48000,215,215
2016-17,MERGED2016_17_PP.csv,169910,Ferris State University,MI,"Title IV student counts by income band ($48,001-$75,000)",Title IV student counts by income band,College Scorecard,NUM43_PUB,title_iv.public.by_income_level.48001-75000,270,270
2016-17,MERGED2016_17_PP.csv,169910,Ferris State University,MI,"Title IV student counts by income band ($75,001-$110,000)",Title IV student counts by income band,College Scorecard,NUM44_PUB,title_iv.public.by_income_level.75001-110000,255,255
2016-17,MERGED2016_17_PP.csv,169910,Ferris State University,MI,"Title IV student counts by income band ($110,001+)",Title IV student counts by income band,College Scorecard,NUM45_PUB,title_iv.public.by_income_level.110001-plus,207,207
2016-17,MERGED2016_17_PP.csv,169910,Ferris State University,MI,Median Debt,Median Debt,College Scorecard,GRAD_DEBT_MDN,median_debt.completers.overall,23487.5,23487.5
2016-17,MERGED2016_17_PP.csv,169910,Ferris State University,MI,Median Earnings,Median Earnings,College Scorecard,MD_EARN_WNE_4YR,4_yrs_after_completion.median,,NA
2016-17,MERGED2016_17_PP.csv,169910,Ferris State University,MI,Cohort Default Rate,Cohort Default Rate,College Scorecard,CDR3,3_yr_default_rate,0.073,0.073
2016-17,MERGED2016_17_PP.csv,170082,Grand Valley State University,MI,Average Net Price,Average Net Price,College Scorecard,NPT4_PUB,avg_net_price.public,16496,16496
2016-17,MERGED2016_17_PP.csv,170082,Grand Valley State University,MI,"Title IV student counts by income band ($0-$30,000)",Title IV student counts by income band,College Scorecard,NUM41_PUB,title_iv.public.by_income_level.0-30000,446,446
2016-17,MERGED2016_17_PP.csv,170082,Grand Valley State University,MI,"Title IV student counts by income band ($30,001-$48,000)",Title IV student counts by income band,College Scorecard,NUM42_PUB,title_iv.public.by_income_level.30001-48000,308,308
2016-17,MERGED2016_17_PP.csv,170082,Grand Valley State University,MI,"Title IV student counts by income band ($48,001-$75,000)",Title IV student counts by income band,College Scorecard,NUM43_PUB,title_iv.public.by_income_level.48001-75000,458,458
2016-17,MERGED2016_17_PP.csv,170082,Grand Valley State University,MI,"Title IV student counts by income band ($75,001-$110,000)",Title IV student counts by income band,College Scorecard,NUM44_PUB,title_iv.public.by_income_level.75001-110000,549,549
2016-17,MERGED2016_17_PP.csv,170082,Grand Valley State University,MI,"Title IV student counts by income band ($110,001+)",Title IV student counts by income band,College Scorecard,NUM45_PUB,title_iv.public.by_income_level.110001-plus,762,762
2016-17,MERGED2016_17_PP.csv,170082,Grand Valley State University,MI,Median Debt,Median Debt,College Scorecard,GRAD_DEBT_MDN,median_debt.completers.overall,24843,24843
2016-17,MERGED2016_17_PP.csv,170082,Grand Valley State University,MI,Median Earnings,Median Earnings,College Scorecard,MD_EARN_WNE_4YR,4_yrs_after_completion.median,,NA
2016-17,MERGED2016_17_PP.csv,170082,Grand Valley State University,MI,Cohort Default Rate,Cohort Default Rate,College Scorecard,CDR3,3_yr_default_rate,0.04,0.04
2016-17,MERGED2016_17_PP.csv,170639,Lake Superior State University,MI,Average Net Price,Average Net Price,College Scorecard,NPT4_PUB,avg_net_price.public,11583,11583
2016-17,MERGED2016_17_PP.csv,170639,Lake Superior State University,MI,"Title IV student counts by income band ($0-$30,000)",Title IV student counts by income band,College Scorecard,NUM41_PUB,title_iv.public.by_income_level.0-30000,83,83
2016-17,MERGED2016_17_PP.csv,170639,Lake Superior State University,MI,"Title IV student counts by income band ($30,001-$48,000)",Title IV student counts by income band,College Scorecard,NUM42_PUB,title_iv.public.by_income_level.30001-48000,56,56
2016-17,MERGED2016_17_PP.csv,170639,Lake Superior State University,MI,"Title IV student counts by income band ($48,001-$75,000)",Title IV student counts by income band,College Scorecard,NUM43_PUB,title_iv.public.by_income_level.48001-75000,50,50
2016-17,MERGED2016_17_PP.csv,170639,Lake Superior State University,MI,"Title IV student counts by income band ($75,001-$110,000)",Title IV student counts by income band,College Scorecard,NUM44_PUB,title_iv.public.by_income_level.75001-110000,64,64
2016-17,MERGED2016_17_PP.csv,170639,Lake Superior State University,MI,"Title IV student counts by income band ($110,001+)",Title IV student counts by income band,College Scorecard,NUM45_PUB,title_iv.public.by_income_level.110001-plus,48,48
2016-17,MERGED2016_17_PP.csv,170639,Lake Superior State University,MI,Median Debt,Median Debt,College Scorecard,GRAD_DEBT_MDN,median_debt.completers.overall,23750,23750
2016-17,MERGED2016_17_PP.csv,170639,Lake Superior State University,MI,Median Earnings,Median Earnings,College Scorecard,MD_EARN_WNE_4YR,4_yrs_after_completion.median,,NA
2016-17,MERGED2016_17_PP.csv,170639,Lake Superior State University,MI,Cohort Default Rate,Cohort Default Rate,College Scorecard,CDR3,3_yr_default_rate,0.068,0.068
2016-17,MERGED2016_17_PP.csv,170976,University of Michigan-Ann Arbor,MI,Average Net Price,Average Net Price,College Scorecard,NPT4_PUB,avg_net_price.public,14897,14897
2016-17,MERGED2016_17_PP.csv,170976,University of Michigan-Ann Arbor,MI,"Title IV student counts by income band ($0-$30,000)",Title IV student counts by income band,College Scorecard,NUM41_PUB,title_iv.public.by_income_level.0-30000,262,262
2016-17,MERGED2016_17_PP.csv,170976,University of Michigan-Ann Arbor,MI,"Title IV student counts by income band ($30,001-$48,000)",Title IV student counts by income band,College Scorecard,NUM42_PUB,title_iv.public.by_income_level.30001-48000,163,163
2016-17,MERGED2016_17_PP.csv,170976,University of Michigan-Ann Arbor,MI,"Title IV student counts by income band ($48,001-$75,000)",Title IV student counts by income band,College Scorecard,NUM43_PUB,title_iv.public.by_income_level.48001-75000,237,237
2016-17,MERGED2016_17_PP.csv,170976,University of Michigan-Ann Arbor,MI,"Title IV student counts by income band ($75,001-$110,000)",Title IV student counts by income band,College Scorecard,NUM44_PUB,title_iv.public.by_income_level.75001-110000,314,314
2016-17,MERGED2016_17_PP.csv,170976,University of Michigan-Ann Arbor,MI,"Title IV student counts by income band ($110,001+)",Title IV student counts by income band,College Scorecard,NUM45_PUB,title_iv.public.by_income_level.110001-plus,569,569
2016-17,MERGED2016_17_PP.csv,170976,University of Michigan-Ann Arbor,MI,Median Debt,Median Debt,College Scorecard,GRAD_DEBT_MDN,median_debt.completers.overall,19153,19153
2016-17,MERGED2016_17_PP.csv,170976,University of Michigan-Ann Arbor,MI,Median Earnings,Median Earnings,College Scorecard,MD_EARN_WNE_4YR,4_yrs_after_completion.median,,NA
2016-17,MERGED2016_17_PP.csv,170976,University of Michigan-Ann Arbor,MI,Cohort Default Rate,Cohort Default Rate,College Scorecard,CDR3,3_yr_default_rate,0.013,0.013
2016-17,MERGED2016_17_PP.csv,171100,Michigan State University,MI,Average Net Price,Average Net Price,College Scorecard,NPT4_PUB,avg_net_price.public,17120,17120
2016-17,MERGED2016_17_PP.csv,171100,Michigan State University,MI,"Title IV student counts by income band ($0-$30,000)",Title IV student counts by income band,College Scorecard,NUM41_PUB,title_iv.public.by_income_level.0-30000,928,928
2016-17,MERGED2016_17_PP.csv,171100,Michigan State University,MI,"Title IV student counts by income band ($30,001-$48,000)",Title IV student counts by income band,College Scorecard,NUM42_PUB,title_iv.public.by_income_level.30001-48000,446,446
2016-17,MERGED2016_17_PP.csv,171100,Michigan State University,MI,"Title IV student counts by income band ($48,001-$75,000)",Title IV student counts by income band,College Scorecard,NUM43_PUB,title_iv.public.by_income_level.48001-75000,474,474
2016-17,MERGED2016_17_PP.csv,171100,Michigan State University,MI,"Title IV student counts by income band ($75,001-$110,000)",Title IV student counts by income band,College Scorecard,NUM44_PUB,title_iv.public.by_income_level.75001-110000,580,580
2016-17,MERGED2016_17_PP.csv,171100,Michigan State University,MI,"Title IV student counts by income band ($110,001+)",Title IV student counts by income band,College Scorecard,NUM45_PUB,title_iv.public.by_income_level.110001-plus,1033,1033
2016-17,MERGED2016_17_PP.csv,171100,Michigan State University,MI,Median Debt,Median Debt,College Scorecard,GRAD_DEBT_MDN,median_debt.completers.overall,25200,25200
2016-17,MERGED2016_17_PP.csv,171100,Michigan State University,MI,Median Earnings,Median Earnings,College Scorecard,MD_EARN_WNE_4YR,4_yrs_after_completion.median,,NA
2016-17,MERGED2016_17_PP.csv,171100,Michigan State University,MI,Cohort Default Rate,Cohort Default Rate,College Scorecard,CDR3,3_yr_default_rate,0.035,0.035
2016-17,MERGED2016_17_PP.csv,171128,Michigan Technological University,MI,Average Net Price,Average Net Price,College Scorecard,NPT4_PUB,avg_net_price.public,14638,14638
2016-17,MERGED2016_17_PP.csv,171128,Michigan Technological University,MI,"Title IV student counts by income band ($0-$30,000)",Title IV student counts by income band,College Scorecard,NUM41_PUB,title_iv.public.by_income_level.0-30000,121,121
2016-17,MERGED2016_17_PP.csv,171128,Michigan Technological University,MI,"Title IV student counts by income band ($30,001-$48,000)",Title IV student counts by income band,College Scorecard,NUM42_PUB,title_iv.public.by_income_level.30001-48000,84,84
2016-17,MERGED2016_17_PP.csv,171128,Michigan Technological University,MI,"Title IV student counts by income band ($48,001-$75,000)",Title IV student counts by income band,College Scorecard,NUM43_PUB,title_iv.public.by_income_level.48001-75000,126,126
2016-17,MERGED2016_17_PP.csv,171128,Michigan Technological University,MI,"Title IV student counts by income band ($75,001-$110,000)",Title IV student counts by income band,College Scorecard,NUM44_PUB,title_iv.public.by_income_level.75001-110000,153,153
2016-17,MERGED2016_17_PP.csv,171128,Michigan Technological University,MI,"Title IV student counts by income band ($110,001+)",Title IV student counts by income band,College Scorecard,NUM45_PUB,title_iv.public.by_income_level.110001-plus,185,185
2016-17,MERGED2016_17_PP.csv,171128,Michigan Technological University,MI,Median Debt,Median Debt,College Scorecard,GRAD_DEBT_MDN,median_debt.completers.overall,26927,26927
2016-17,MERGED2016_17_PP.csv,171128,Michigan Technological University,MI,Median Earnings,Median Earnings,College Scorecard,MD_EARN_WNE_4YR,4_yrs_after_completion.median,,NA
2016-17,MERGED2016_17_PP.csv,171128,Michigan Technological University,MI,Cohort Default Rate,Cohort Default Rate,College Scorecard,CDR3,3_yr_default_rate,0.02,0.02
2016-17,MERGED2016_17_PP.csv,171137,University of Michigan-Dearborn,MI,Average Net Price,Average Net Price,College Scorecard,NPT4_PUB,avg_net_price.public,12200,12200
2016-17,MERGED2016_17_PP.csv,171137,University of Michigan-Dearborn,MI,"Title IV student counts by income band ($0-$30,000)",Title IV student counts by income band,College Scorecard,NUM41_PUB,title_iv.public.by_income_level.0-30000,224,224
2016-17,MERGED2016_17_PP.csv,171137,University of Michigan-Dearborn,MI,"Title IV student counts by income band ($30,001-$48,000)",Title IV student counts by income band,College Scorecard,NUM42_PUB,title_iv.public.by_income_level.30001-48000,83,83
2016-17,MERGED2016_17_PP.csv,171137,University of Michigan-Dearborn,MI,"Title IV student counts by income band ($48,001-$75,000)",Title IV student counts by income band,College Scorecard,NUM43_PUB,title_iv.public.by_income_level.48001-75000,99,99
2016-17,MERGED2016_17_PP.csv,171137,University of Michigan-Dearborn,MI,"Title IV student counts by income band ($75,001-$110,000)",Title IV student counts by income band,College Scorecard,NUM44_PUB,title_iv.public.by_income_level.75001-110000,120,120
2016-17,MERGED2016_17_PP.csv,171137,University of Michigan-Dearborn,MI,"Title IV student counts by income band ($110,001+)",Title IV student counts by income band,College Scorecard,NUM45_PUB,title_iv.public.by_income_level.110001-plus,167,167
2016-17,MERGED2016_17_PP.csv,171137,University of Michigan-Dearborn,MI,Median Debt,Median Debt,College Scorecard,GRAD_DEBT_MDN,median_debt.completers.overall,24750,24750
