source,metric_id,metric_name,unitid,institution_name,data_year,period_label,period_type,value,value_unit,definition_reference_year,definition_variable
IPEDS,total_price_out_state_off_campus_family,Total price for out-of-state students living off campus (with family),172051,Saginaw Valley State University,2023,2023-24,academic_year,,USD,2023,COTSFAM
IPEDS,percent_admitted_total,Percent admitted - total,172051,Saginaw Valley State University,2023,2023-24,fall,73,Percent,2023,DVADM01
IPEDS,percent_admitted_men,Percent admitted - men,172051,Saginaw Valley State University,2023,2023-24,fall,69,Percent,2023,DVADM02
IPEDS,percent_admitted_women,Percent admitted - women,172051,Saginaw Valley State University,2023,2023-24,fall,76,Percent,2023,DVADM03
IPEDS,pct_first_time_undergrads_in_state,Percent of first-time undergraduates - in-state,172051,Saginaw Valley State University,2023,2023-24,fall,,Percent,2023,RMINSTTP
IPEDS,pct_first_time_undergrads_out_state,Percent of first-time undergraduates - out-of-state,172051,Saginaw Valley State University,2023,2023-24,fall,,Percent,2023,RMOUSTTP
IPEDS,pct_first_time_undergrads_foreign,Percent of first-time undergraduates - foreign countries,172051,Saginaw Valley State University,2023,2023-24,fall,,Percent,2023,RMFRGNCP
IPEDS,full_time_retention_rate,Full-time retention rate,172051,Saginaw Valley State University,2023,2023-24,fall,75,Percent,2023,RET_PCF
IPEDS,pct_students_exclusively_distance_ed,Percent of students enrolled exclusively in distance education courses,172051,Saginaw Valley State University,2023,2023-24,fall,7,Percent,2023,PCTDEEXC
IPEDS,pct_students_some_distance_ed,Percent of students enrolled in some but not all distance education courses,172051,Saginaw Valley State University,2023,2023-24,fall,38,Percent,2023,PCTDESOM
IPEDS,pct_students_no_distance_ed,Percent of students not enrolled in any distance education courses,172051,Saginaw Valley State University,2023,2023-24,fall,55,Percent,2023,PCTDENON
IPEDS,grad_rate_bachelors_within_4_years_total,"Graduation rate - Bachelor degree within 4 years, total",172051,Saginaw Valley State University,2023,2023-24,graduation_release_year,19,Percent,2023,GBA4RTT
IPEDS,grad_rate_bachelors_within_5_years_total,"Graduation rate - Bachelor degree within 5 years, total",172051,Saginaw Valley State University,2023,2023-24,graduation_release_year,46,Percent,2023,GBA5RTT
IPEDS,grad_rate_bachelors_within_6_years_total,"Graduation rate - Bachelor degree within 6 years, total",172051,Saginaw Valley State University,2023,2023-24,graduation_release_year,54,Percent,2023,GBA6RTT
IPEDS,pell_grant_recipients_overall_grad_rate_150pct,Pell Grant recipients - Overall graduation rate within 150 percent of normal time,172051,Saginaw Valley State University,2023,2023-24,graduation_release_year,43,Percent,2023,PGGRRTT
IPEDS,pct_ftft_awarded_federal_grant_aid,Percent of full-time first-time undergraduates awarded federal grant aid,172051,Saginaw Valley State University,2023,2023-24,academic_year,36,Percent,2023,FGRNT_P
IPEDS,avg_ftft_federal_grant_aid,Average amount of federal grant aid awarded to full-time first-time undergraduates,172051,Saginaw Valley State University,2023,2023-24,academic_year,5209,USD,2023,FGRNT_A
IPEDS,pct_ftft_awarded_pell_grants,Percent of full-time first-time undergraduates awarded Pell grants,172051,Saginaw Valley State University,2023,2023-24,academic_year,35,Percent,2023,PGRNT_P
IPEDS,avg_ftft_pell_grant_aid,Average amount of Pell grant aid awarded to full-time first-time undergraduates,172051,Saginaw Valley State University,2023,2023-24,academic_year,5094,USD,2023,PGRNT_A
IPEDS,pct_ftft_awarded_institutional_grant_aid,Percent of full-time first-time undergraduates awarded  institutional grant aid,172051,Saginaw Valley State University,2023,2023-24,academic_year,98,Percent,2023,IGRNT_P
IPEDS,avg_ftft_institutional_grant_aid,Average amount of institutional grant aid awarded to full-time first-time undergraduates,172051,Saginaw Valley State University,2023,2023-24,academic_year,7616,USD,2023,IGRNT_A
IPEDS,pct_ftft_awarded_student_loans,Percent of full-time first-time undergraduates awarded student loans,172051,Saginaw Valley State University,2023,2023-24,academic_year,56,Percent,2023,LOAN_P
IPEDS,avg_ftft_student_loans,Average amount of student loans awarded to full-time first-time undergraduates,172051,Saginaw Valley State University,2023,2023-24,academic_year,6146,USD,2023,LOAN_A
IPEDS,pct_ftft_awarded_federal_student_loans,Percent of full-time first-time undergraduates awarded federal student loans,172051,Saginaw Valley State University,2023,2023-24,academic_year,55,Percent,2023,FLOAN_P
IPEDS,avg_ftft_federal_student_loans,Average amount of federal student loans awarded to full-time first-time undergraduates,172051,Saginaw Valley State University,2023,2023-24,academic_year,5120,USD,2023,FLOAN_A
IPEDS,total_price_in_state_on_campus,Total price for in-state students living on campus,172644,Wayne State University,2023,2023-24,academic_year,31785,USD,2023,CINSON
IPEDS,total_price_out_state_on_campus,Total price for out-of-state students living on campus,172644,Wayne State University,2023,2023-24,academic_year,47907,USD,2023,COTSON
IPEDS,total_price_in_state_off_campus_not_family,Total price for in-state students living off campus (not with family),172644,Wayne State University,2023,2023-24,academic_year,33571,USD,2023,CINSOFF
IPEDS,total_price_out_state_off_campus_not_family,Total price for out-of-state students living off campus (not with family),172644,Wayne State University,2023,2023-24,academic_year,49693,USD,2023,COTSOFF
IPEDS,total_price_in_state_off_campus_family,Total price for in-state students living off campus (with family),172644,Wayne State University,2023,2023-24,academic_year,,USD,2023,CINSFAM
IPEDS,total_price_out_state_off_campus_family,Total price for out-of-state students living off campus (with family),172644,Wayne State University,2023,2023-24,academic_year,,USD,2023,COTSFAM
IPEDS,percent_admitted_total,Percent admitted - total,172644,Wayne State University,2023,2023-24,fall,82,Percent,2023,DVADM01
IPEDS,percent_admitted_men,Percent admitted - men,172644,Wayne State University,2023,2023-24,fall,81,Percent,2023,DVADM02
IPEDS,percent_admitted_women,Percent admitted - women,172644,Wayne State University,2023,2023-24,fall,83,Percent,2023,DVADM03
IPEDS,pct_first_time_undergrads_in_state,Percent of first-time undergraduates - in-state,172644,Wayne State University,2023,2023-24,fall,95,Percent,2023,RMINSTTP
IPEDS,pct_first_time_undergrads_out_state,Percent of first-time undergraduates - out-of-state,172644,Wayne State University,2023,2023-24,fall,2,Percent,2023,RMOUSTTP
IPEDS,pct_first_time_undergrads_foreign,Percent of first-time undergraduates - foreign countries,172644,Wayne State University,2023,2023-24,fall,3,Percent,2023,RMFRGNCP
IPEDS,full_time_retention_rate,Full-time retention rate,172644,Wayne State University,2023,2023-24,fall,82,Percent,2023,RET_PCF
IPEDS,pct_students_exclusively_distance_ed,Percent of students enrolled exclusively in distance education courses,172644,Wayne State University,2023,2023-24,fall,13,Percent,2023,PCTDEEXC
IPEDS,pct_students_some_distance_ed,Percent of students enrolled in some but not all distance education courses,172644,Wayne State University,2023,2023-24,fall,47,Percent,2023,PCTDESOM
IPEDS,pct_students_no_distance_ed,Percent of students not enrolled in any distance education courses,172644,Wayne State University,2023,2023-24,fall,40,Percent,2023,PCTDENON
IPEDS,grad_rate_bachelors_within_4_years_total,"Graduation rate - Bachelor degree within 4 years, total",172644,Wayne State University,2023,2023-24,graduation_release_year,33,Percent,2023,GBA4RTT
IPEDS,grad_rate_bachelors_within_5_years_total,"Graduation rate - Bachelor degree within 5 years, total",172644,Wayne State University,2023,2023-24,graduation_release_year,51,Percent,2023,GBA5RTT
IPEDS,grad_rate_bachelors_within_6_years_total,"Graduation rate - Bachelor degree within 6 years, total",172644,Wayne State University,2023,2023-24,graduation_release_year,57,Percent,2023,GBA6RTT
IPEDS,pell_grant_recipients_overall_grad_rate_150pct,Pell Grant recipients - Overall graduation rate within 150 percent of normal time,172644,Wayne State University,2023,2023-24,graduation_release_year,53,Percent,2023,PGGRRTT
IPEDS,pct_ftft_awarded_federal_grant_aid,Percent of full-time first-time undergraduates awarded federal grant aid,172644,Wayne State University,2023,2023-24,academic_year,51,Percent,2023,FGRNT_P
IPEDS,avg_ftft_federal_grant_aid,Average amount of federal grant aid awarded to full-time first-time undergraduates,172644,Wayne State University,2023,2023-24,academic_year,6956,USD,2023,FGRNT_A
IPEDS,pct_ftft_awarded_pell_grants,Percent of full-time first-time undergraduates awarded Pell grants,172644,Wayne State University,2023,2023-24,academic_year,51,Percent,2023,PGRNT_P
IPEDS,avg_ftft_pell_grant_aid,Average amount of Pell grant aid awarded to full-time first-time undergraduates,172644,Wayne State University,2023,2023-24,academic_year,5901,USD,2023,PGRNT_A
IPEDS,pct_ftft_awarded_institutional_grant_aid,Percent of full-time first-time undergraduates awarded  institutional grant aid,172644,Wayne State University,2023,2023-24,academic_year,90,Percent,2023,IGRNT_P
IPEDS,avg_ftft_institutional_grant_aid,Average amount of institutional grant aid awarded to full-time first-time undergraduates,172644,Wayne State University,2023,2023-24,academic_year,7481,USD,2023,IGRNT_A
IPEDS,pct_ftft_awarded_student_loans,Percent of full-time first-time undergraduates awarded student loans,172644,Wayne State University,2023,2023-24,academic_year,34,Percent,2023,LOAN_P
IPEDS,avg_ftft_student_loans,Average amount of student loans awarded to full-time first-time undergraduates,172644,Wayne State University,2023,2023-24,academic_year,6336,USD,2023,LOAN_A
IPEDS,pct_ftft_awarded_federal_student_loans,Percent of full-time first-time undergraduates awarded federal student loans,172644,Wayne State University,2023,2023-24,academic_year,33,Percent,2023,FLOAN_P
IPEDS,avg_ftft_federal_student_loans,Average amount of federal student loans awarded to full-time first-time undergraduates,172644,Wayne State University,2023,2023-24,academic_year,5088,USD,2023,FLOAN_A
IPEDS,total_price_in_state_on_campus,Total price for in-state students living on campus,172699,Western Michigan University,2023,2023-24,academic_year,30770,USD,2023,CINSON
IPEDS,total_price_out_state_on_campus,Total price for out-of-state students living on campus,172699,Western Michigan University,2023,2023-24,academic_year,34570,USD,2023,COTSON
IPEDS,total_price_in_state_off_campus_not_family,Total price for in-state students living off campus (not with family),172699,Western Michigan University,2023,2023-24,academic_year,30770,USD,2023,CINSOFF
IPEDS,total_price_out_state_off_campus_not_family,Total price for out-of-state students living off campus (not with family),172699,Western Michigan University,2023,2023-24,academic_year,34570,USD,2023,COTSOFF
IPEDS,total_price_in_state_off_campus_family,Total price for in-state students living off campus (with family),172699,Western Michigan University,2023,2023-24,academic_year,,USD,2023,CINSFAM
IPEDS,total_price_out_state_off_campus_family,Total price for out-of-state students living off campus (with family),172699,Western Michigan University,2023,2023-24,academic_year,,USD,2023,COTSFAM
IPEDS,percent_admitted_total,Percent admitted - total,172699,Western Michigan University,2023,2023-24,fall,85,Percent,2023,DVADM01
IPEDS,percent_admitted_men,Percent admitted - men,172699,Western Michigan University,2023,2023-24,fall,83,Percent,2023,DVADM02
IPEDS,percent_admitted_women,Percent admitted - women,172699,Western Michigan University,2023,2023-24,fall,86,Percent,2023,DVADM03
IPEDS,pct_first_time_undergrads_in_state,Percent of first-time undergraduates - in-state,172699,Western Michigan University,2023,2023-24,fall,78,Percent,2023,RMINSTTP
IPEDS,pct_first_time_undergrads_out_state,Percent of first-time undergraduates - out-of-state,172699,Western Michigan University,2023,2023-24,fall,21,Percent,2023,RMOUSTTP
IPEDS,pct_first_time_undergrads_foreign,Percent of first-time undergraduates - foreign countries,172699,Western Michigan University,2023,2023-24,fall,2,Percent,2023,RMFRGNCP
IPEDS,full_time_retention_rate,Full-time retention rate,172699,Western Michigan University,2023,2023-24,fall,80,Percent,2023,RET_PCF
IPEDS,pct_students_exclusively_distance_ed,Percent of students enrolled exclusively in distance education courses,172699,Western Michigan University,2023,2023-24,fall,12,Percent,2023,PCTDEEXC
IPEDS,pct_students_some_distance_ed,Percent of students enrolled in some but not all distance education courses,172699,Western Michigan University,2023,2023-24,fall,47,Percent,2023,PCTDESOM
IPEDS,pct_students_no_distance_ed,Percent of students not enrolled in any distance education courses,172699,Western Michigan University,2023,2023-24,fall,41,Percent,2023,PCTDENON
IPEDS,grad_rate_bachelors_within_4_years_total,"Graduation rate - Bachelor degree within 4 years, total",172699,Western Michigan University,2023,2023-24,graduation_release_year,29,Percent,2023,GBA4RTT
IPEDS,grad_rate_bachelors_within_5_years_total,"Graduation rate - Bachelor degree within 5 years, total",172699,Western Michigan University,2023,2023-24,graduation_release_year,51,Percent,2023,GBA5RTT
IPEDS,grad_rate_bachelors_within_6_years_total,"Graduation rate - Bachelor degree within 6 years, total",172699,Western Michigan University,2023,2023-24,graduation_release_year,58,Percent,2023,GBA6RTT
